Time	Run	Horizontal Force	East Disp	East Force	West Disp	West Force	SP1	Horizontal Disp	Pacific - 10 (0:2:1)	Pacific - 11 (0:2:2)	Pacific - 12 (0:2:3)	Pacific - 13 (0:2:4)	Pacific - 14 (0:2:5)	Pacific - 15 (0:2:6)	Pacific - 16 (0:2:7)	Pacific - 18 (0:4:0)	Pacific - 19 (0:4:1)	Pacific - 20 (0:4:2)	Pacific - 21 (0:4:3)	Pacific - 22 (0:4:4)	Pacific - 23 (0:4:5)	Pacific - 24 (0:4:6)	Pacific - 27 (0:6:0)	Pacific - 28 (0:6:1)	Pacific - 29 (0:6:2)	Pacific - 30 (0:6:3)	Pacific - 31 (0:6:4)	Pacific - 44 (0:8:0)	Pacific - 45 (0:8:1)	Pacific - 46 (0:8:2)	Pacific - 47 (0:8:3)	Pacific - 48 (0:8:4)	Pacific - 69 (0:11:0)	Pacific - 70 (0:11:1)	Pacific - 72 (0:11:3)	Pacific - 75 (0:11:6)	Pacific - 76 (0:11:7)	Pacific - 86 (0:13:1)	Pacific - 87 (0:13:2)	Pacific - 88 (0:13:3)	Pacific - 89 (0:13:4)	Pacific - 90 (0:13:5)	Pacific - 91 (0:13:6)	Pacific - 92 (0:13:7)	Pacific - 101 (0:15:0)	Pacific - 102 (0:15:1)	Pacific - 103 (0:15:2)	Pacific - 104 (0:15:3)
Sec	Num	kN	mm	kN	mm	kN	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain	uStrain
 	 	2	3	4	5	6	7	8	18	19	20	21	22	23	24	34	35	36	37	38	39	40	51	52	53	54	55	68	69	70	71	72	93	94	96	99	100	110	111	112	113	114	115	116	125	126	127	128
408.000000	18	-45.327616	46.784875	-53.819391	29.774621	-53.971984	-11.216667	-40.429395	-8.893953	-7.887866	-6.787929	-5.352733	-4.356251	-3.376891	-2.549016	-1.539983	-0.925138	-0.795326	-0.486405	-12.064471	-15.225163	0.270091	-0.057335	-0.134210	-0.240207	-0.109311	-0.006372	0.355975	0.122426	0.246037	0.375289	0.071665	3119.611441	1033.621687	49993.289454	2814.418347	-49997.181400	2101.272350	49382.136475	794.701181	-49384.647344	2519.760256	677.419007	2791.595180	1231.837115	620.083594	-49115.446240	0.679951
409.000000	18	-46.041749	46.784875	-53.804132	29.790643	-53.941465	-11.415485	-40.665914	-9.134051	-8.037129	-6.981211	-5.492188	-4.463798	-3.473024	-2.581152	-1.582599	-0.937452	-0.803646	-0.486405	-12.342138	-15.435333	0.265892	-0.059029	-0.138394	-0.247524	-0.111810	-0.008065	0.355975	0.122426	0.246870	0.376962	0.073323	3225.107241	1022.941277	49993.289454	2815.925430	-49997.181400	2119.581624	49382.136475	814.536228	-49384.647344	2519.760256	692.489836	2803.801363	1230.330032	636.867096	-49115.446240	0.679951
410.000000	18	-46.736045	46.784875	-53.819391	29.801325	-53.941465	-11.647440	-40.932951	-9.271250	-8.229038	-7.067115	-5.578006	-4.560591	-3.526432	-2.613288	-1.614561	-0.957976	-0.807805	-0.494706	-12.569320	-15.750588	0.265892	-0.064957	-0.144251	-0.248337	-0.112644	-0.008065	0.355158	0.124091	0.251034	0.376125	0.073323	3295.940135	1001.580456	49993.289454	2821.953761	-49997.181400	2137.890899	49382.136475	831.319730	-49384.647344	2522.811802	704.546499	2823.636411	1228.822949	650.599052	-49115.446240	0.679951
411.000000	18	-47.509690	46.774194	-53.819391	29.822687	-53.971984	-11.846258	-41.199988	-9.511349	-8.378301	-7.238922	-5.674551	-4.657383	-3.611883	-2.677560	-1.646523	-0.982604	-0.820284	-0.490555	-12.922715	-15.987029	0.267991	-0.069192	-0.149272	-0.256468	-0.117643	-0.007218	0.353524	0.128256	0.253533	0.378635	0.073323	3414.999681	986.322728	49993.289454	2821.953761	-49997.181400	2166.880583	49382.136475	858.783642	-49384.647344	2522.811802	724.138576	2841.945685	1230.330032	661.279462	-49115.446240	0.679951
412.000000	18	-48.303171	46.763512	-53.788873	29.833369	-53.987243	-12.045077	-41.436506	-9.785747	-8.506241	-7.303350	-5.781823	-4.721911	-3.665291	-2.741832	-1.689139	-0.986709	-0.828604	-0.503007	-13.099412	-16.354827	0.261692	-0.074273	-0.152619	-0.255655	-0.117643	-0.008065	0.355158	0.128256	0.256864	0.377798	0.072494	3515.974232	969.539226	49993.289454	2827.982093	-49997.181400	2183.664085	49382.136475	878.618689	-49384.647344	2528.914893	739.209404	2858.729187	1233.344197	676.537191	-49115.446240	0.679951
413.000000	18	-49.017304	46.758171	-53.819391	29.844050	-53.956725	-12.293600	-41.680654	-9.785747	-8.676827	-7.561060	-5.910550	-4.786440	-3.740061	-2.773968	-1.710447	-1.015442	-0.845242	-0.503007	-13.402322	-16.512454	0.263792	-0.078508	-0.155967	-0.264598	-0.126807	-0.007218	0.353524	0.132420	0.260196	0.377798	0.078298	3600.370872	954.281497	49993.289454	2824.967927	-49997.181400	2206.550678	49382.136475	899.979509	-49384.647344	2522.811802	760.308564	2884.667326	1231.837115	693.320693	-49115.446240	0.679951
414.000000	18	-49.751274	46.752831	-53.819391	29.870754	-53.941465	-12.492418	-41.924802	-9.957246	-8.847413	-7.604012	-6.007096	-4.883232	-3.772106	-2.806104	-1.763717	-1.035966	-0.866041	-0.507157	-13.679989	-16.801438	0.263792	-0.084436	-0.161824	-0.271102	-0.125974	-0.021616	0.353524	0.136584	0.260196	0.377798	0.079128	3654.625855	932.920677	49993.289454	2840.038755	-49997.181400	2227.911499	49382.136475	919.814557	-49384.647344	2524.337574	770.858144	2892.296191	1228.822949	707.052649	-49115.446240	0.679951
415.000000	18	-50.604266	46.752831	-53.819391	29.886776	-53.926206	-12.707804	-42.184210	-10.231644	-9.018000	-7.732867	-6.135823	-5.023044	-3.868239	-2.870376	-1.795679	-1.048280	-0.861881	-0.507157	-13.982898	-17.142964	0.265892	-0.087823	-0.168519	-0.271915	-0.133472	-0.019922	0.351890	0.136584	0.264360	0.380308	0.080786	3717.923335	919.188721	49993.289454	2837.024590	-49997.181400	2255.375411	49382.136475	944.226923	-49384.647344	2522.811802	791.957304	2907.553919	1228.822949	720.784605	-49115.446240	0.679951
416.000000	18	-51.338237	46.742149	-53.804132	29.908139	-53.971984	-12.906623	-42.435987	-10.437442	-9.167263	-7.861722	-6.221641	-5.066063	-3.943009	-2.923936	-1.795679	-1.077013	-0.882679	-0.527910	-14.235323	-17.274321	0.263792	-0.092905	-0.172703	-0.280858	-0.135139	-0.022462	0.353524	0.137417	0.268524	0.393692	0.079957	3764.642903	902.405219	49993.289454	2844.560004	-49997.181400	2273.684685	49382.136475	961.010425	-49384.647344	2525.863347	810.042299	2931.966285	1231.837115	732.990788	-49115.446240	0.679951
417.000000	18	-52.111881	46.726127	-53.834651	29.918821	-53.941465	-13.138578	-42.664876	-10.574641	-9.273879	-7.990578	-6.339641	-5.152100	-3.996417	-2.956072	-1.848950	-1.101642	-0.886839	-0.540362	-14.538233	-17.642118	0.267991	-0.099680	-0.177724	-0.283297	-0.144303	-0.022462	0.353524	0.138250	0.266859	0.396202	0.081615	3787.249146	891.724809	49993.289454	2843.052921	-49997.181400	2295.045506	49382.136475	985.422791	-49384.647344	2524.337574	819.084796	2951.801333	1228.822949	748.248516	-49115.446240	0.679951
418.000000	18	-52.905362	46.720786	-53.788873	29.940184	-53.956725	-13.337396	-42.924284	-10.780440	-9.444465	-8.140909	-6.425459	-5.238138	-4.071187	-3.009632	-1.880912	-1.109851	-0.895158	-0.536211	-14.790657	-17.931102	0.265892	-0.103914	-0.183582	-0.288988	-0.142637	-0.022462	0.351890	0.139916	0.276020	0.395365	0.081615	3829.447466	879.518626	49993.289454	2843.052921	-49997.181400	2314.880553	49382.136475	999.154747	-49384.647344	2528.914893	834.155624	2967.059062	1231.837115	760.454700	-49115.446240	0.679951
419.000000	18	-53.718680	46.715445	-53.819391	29.961547	-53.987243	-13.569351	-43.168432	-11.020538	-9.593728	-8.226812	-6.564913	-5.302666	-4.135276	-3.084616	-1.955490	-1.134479	-0.911797	-0.548663	-15.043082	-18.115001	0.263792	-0.108996	-0.186929	-0.296305	-0.149302	-0.021616	0.351890	0.145746	0.277686	0.394529	0.085761	3856.574958	865.786670	49993.289454	2850.588335	-49997.181400	2343.870238	49382.136475	1023.567113	-49384.647344	2524.337574	850.733536	2986.894109	1233.344197	778.763974	-49115.446240	0.679951
420.000000	18	-54.551836	46.710105	-53.804132	29.982910	-53.941465	-13.817873	-43.427839	-11.054838	-9.742991	-8.334192	-6.650731	-5.388704	-4.210046	-3.127464	-1.955490	-1.146794	-0.920116	-0.548663	-15.446962	-18.403984	0.272191	-0.114077	-0.193624	-0.303622	-0.149302	-0.030931	0.353524	0.147411	0.276853	0.396202	0.086590	3867.124538	850.528941	49993.289454	2850.588335	-49997.181400	2363.705285	49382.136475	1038.824842	-49384.647344	2524.337574	867.311447	3008.254929	1228.822949	792.495930	-49115.446240	0.679951
421.000000	18	-55.384991	46.699423	-53.834651	29.993591	-53.956725	-14.016692	-43.702506	-11.260636	-9.870931	-8.548950	-6.758004	-5.474742	-4.274135	-3.191736	-1.966144	-1.163213	-0.945074	-0.556964	-15.547932	-18.666697	0.270091	-0.116618	-0.198644	-0.304435	-0.156801	-0.032625	0.352707	0.146578	0.283516	0.394529	0.088249	3886.716615	833.745439	49993.289454	2858.123750	-49997.181400	2383.540333	49382.136475	1067.814526	-49384.647344	2528.914893	882.382276	3025.038431	1228.822949	809.279432	-49115.446240	0.679951
422.000000	18	-56.237983	46.683401	-53.819391	29.993591	-53.941465	-14.265215	-43.931394	-11.466435	-10.041517	-8.634854	-6.897458	-5.593044	-4.348905	-3.223872	-1.998106	-1.159108	-0.945074	-0.565265	-15.775114	-18.955680	0.270091	-0.120852	-0.204502	-0.310126	-0.159300	-0.032625	0.354341	0.149910	0.281850	0.402894	0.086590	3903.294526	818.487711	49993.289454	2861.137915	-49997.181400	2411.004244	49382.136475	1089.175347	-49384.647344	2528.914893	901.974353	3044.873479	1230.330032	819.959842	-49115.446240	0.679951
423.000000	18	-57.051302	46.694082	-53.819391	30.020295	-53.956725	-14.447465	-44.183172	-11.672233	-10.233427	-8.763709	-7.015458	-5.679082	-4.402313	-3.245296	-2.040722	-1.183736	-0.953394	-0.581867	-16.078023	-19.218393	0.270091	-0.125933	-0.208686	-0.318257	-0.162633	-0.034319	0.354341	0.153241	0.284348	0.407076	0.087419	3906.308692	810.858846	49993.289454	2858.123750	-49997.181400	2435.416611	49382.136475	1102.907303	-49384.647344	2524.337574	912.523933	3064.708526	1225.808783	835.217571	-49115.446240	0.679951
424.000000	18	-57.943968	46.683401	-53.804132	30.057680	-53.926206	-14.629715	-44.427320	-11.740833	-10.361366	-8.849613	-7.122730	-5.754365	-4.466402	-3.320280	-2.083338	-1.208365	-0.965873	-0.581867	-16.305206	-19.507377	0.267991	-0.134402	-0.212870	-0.319070	-0.168465	-0.038553	0.352707	0.154907	0.289345	0.406240	0.094053	3925.900769	801.704209	49993.289454	2864.152081	-49997.181400	2453.725885	49382.136475	1131.896987	-49384.647344	2527.389120	929.101844	3084.543574	1227.315866	853.526845	-49115.446240	0.679951
425.000000	18	-58.796960	46.672720	-53.788873	30.057680	-53.956725	-14.911374	-44.686728	-11.980931	-10.510629	-8.999944	-7.208548	-5.872667	-4.509128	-3.352416	-2.104646	-1.216574	-0.978352	-0.594318	-16.557630	-19.691275	0.267991	-0.133555	-0.221239	-0.323948	-0.169298	-0.043635	0.353524	0.159071	0.290178	0.407076	0.094882	3933.436183	791.023799	49993.289454	2865.659164	-49997.181400	2478.138251	49382.136475	1148.680489	-49384.647344	2530.440666	941.158507	3108.955940	1233.344197	861.155710	-49115.446240	0.679951
426.000000	18	-59.669790	46.678060	-53.804132	30.073702	-53.941465	-15.110193	-44.930876	-12.186729	-10.659892	-9.128799	-7.294367	-5.904931	-4.637305	-3.384552	-2.168570	-1.224784	-0.974192	-0.594318	-16.784813	-20.006530	0.270091	-0.138637	-0.228770	-0.331265	-0.175130	-0.046175	0.354341	0.160737	0.294343	0.406240	0.092395	3939.464515	778.817616	49993.289454	2868.673330	-49997.181400	2499.499072	49382.136475	1168.515537	-49384.647344	2530.440666	960.750584	3133.368306	1225.808783	879.464984	-49115.446240	0.679951
427.000000	18	-60.463271	46.667379	-53.819391	30.089724	-53.910947	-15.325579	-45.167394	-12.323928	-10.809155	-9.236178	-7.423094	-6.012478	-4.647987	-3.427400	-2.179224	-1.245307	-0.990831	-0.598469	-16.961510	-20.190429	0.267991	-0.146259	-0.233791	-0.338582	-0.175963	-0.044481	0.353524	0.160737	0.296008	0.407913	0.094882	3946.999929	772.714524	49993.289454	2867.166247	-49997.181400	2520.859892	49382.136475	1186.824811	-49384.647344	2525.863347	978.835578	3153.203353	1222.794617	894.722713	-49115.446240	0.679951
428.000000	18	-61.415448	46.656697	-53.865169	30.111087	-53.956725	-15.557534	-45.442061	-12.564027	-10.937095	-9.300606	-7.498184	-6.098516	-4.712076	-3.502384	-2.211186	-1.257622	-1.003310	-0.590168	-17.138207	-20.531955	0.270091	-0.150493	-0.237138	-0.345086	-0.180962	-0.045328	0.355158	0.164068	0.293510	0.422134	0.098199	3962.070757	762.034114	49993.289454	2874.701661	-49997.181400	2546.798031	49382.136475	1206.659859	-49384.647344	2530.440666	990.892241	3168.461082	1219.780452	914.557761	-49115.446240	0.679951
429.000000	18	-62.308115	46.651357	-53.880428	30.137791	-53.941465	-15.756352	-45.678579	-12.632626	-11.150328	-9.450937	-7.605457	-6.152290	-4.776165	-3.513096	-2.221840	-1.290460	-1.015789	-0.610920	-17.365389	-20.768397	0.267991	-0.153881	-0.241322	-0.345086	-0.185961	-0.059725	0.354341	0.166567	0.301005	0.420461	0.096540	3965.084923	749.827931	49993.289454	2873.194578	-49997.181400	2577.313489	49382.136475	1224.969133	-49384.647344	2530.440666	1008.977235	3197.450767	1222.794617	922.186625	-49115.446240	0.679951
430.000000	18	-63.180944	46.662038	-53.834651	30.148473	-53.926206	-16.004875	-45.930357	-12.838425	-11.235621	-9.579792	-7.712730	-6.238327	-4.818891	-3.566656	-2.253802	-1.310983	-0.994990	-0.606770	-17.769269	-21.004838	0.267991	-0.156421	-0.248854	-0.351590	-0.189294	-0.058032	0.354341	0.170731	0.302671	0.423807	0.099857	3972.620337	743.724839	49993.289454	2871.687495	-49997.181400	2592.571217	49382.136475	1246.329954	-49384.647344	2536.543758	1027.062230	3215.760041	1222.794617	937.444354	-49115.446240	0.679951
431.000000	18	-64.152959	46.651357	-53.834651	30.169836	-53.926206	-16.187125	-46.189764	-12.975624	-11.384884	-9.751599	-7.809275	-6.335120	-4.915024	-3.620216	-2.275110	-1.310983	-1.011629	-0.615071	-17.996451	-21.320093	0.267991	-0.160656	-0.252201	-0.367850	-0.192626	-0.058032	0.355158	0.174895	0.310167	0.422134	0.099857	3974.127420	728.467111	49993.289454	2868.673330	-49997.181400	2618.509356	49382.136475	1272.268093	-49384.647344	2536.543758	1034.597644	3238.646635	1219.780452	952.702083	-49115.446240	0.679951
432.000000	18	-65.065462	46.646016	-53.865169	30.180517	-53.910947	-16.435648	-46.433912	-13.181422	-11.512824	-9.858979	-7.916547	-6.399648	-4.957750	-3.684488	-2.317726	-1.331507	-1.028268	-0.623372	-18.248876	-21.609077	0.265892	-0.166584	-0.258895	-0.374354	-0.198459	-0.058879	0.355158	0.179892	0.310167	0.421297	0.099857	3981.662835	720.838246	49993.289454	2867.166247	-49997.181400	2638.344404	49382.136475	1289.051594	-49384.647344	2533.492212	1045.147224	3258.481682	1221.287535	967.959811	-49115.446240	0.679951
433.000000	18	-66.037477	46.656697	-53.834651	30.191198	-53.926206	-16.601330	-46.678060	-13.352921	-11.662087	-9.987834	-8.023820	-6.485686	-5.032520	-3.695200	-2.349688	-1.347926	-1.028268	-0.623372	-18.501301	-21.871789	0.272191	-0.169972	-0.265590	-0.375167	-0.201791	-0.059725	0.355975	0.183224	0.309334	0.423807	0.108149	3981.662835	711.683609	49993.289454	2868.673330	-49997.181400	2658.179451	49382.136475	1307.360869	-49384.647344	2536.543758	1063.232218	3281.368275	1224.301700	981.691767	-49115.446240	0.679951
434.000000	18	-66.949980	46.651357	-53.834651	30.212561	-53.926206	-16.783580	-46.937468	-13.490120	-11.768703	-10.073737	-8.152547	-6.593233	-5.085927	-3.759472	-2.360342	-1.360240	-1.036587	-0.631673	-18.804210	-22.108230	0.274290	-0.175053	-0.270611	-0.379233	-0.206790	-0.067347	0.354341	0.184889	0.317662	0.424643	0.108149	3977.141586	696.425880	49993.289454	2868.673330	-49997.181400	2688.694909	49382.136475	1330.247462	-49384.647344	2535.017985	1082.824295	3304.254868	1221.287535	996.949496	-49115.446240	0.679951
435.000000	18	-67.941832	46.646016	-53.880428	30.223243	-53.926206	-17.015535	-47.173986	-13.661619	-11.981936	-10.267020	-8.227638	-6.657762	-5.171379	-3.791608	-2.402958	-1.388973	-1.049066	-0.635824	-18.905180	-22.449757	0.272191	-0.178440	-0.276468	-0.387363	-0.210956	-0.069041	0.355158	0.188221	0.315997	0.438027	0.106491	3978.648669	690.322789	49993.289454	2867.166247	-49997.181400	2708.529956	49382.136475	1347.030964	-49384.647344	2536.543758	1103.923455	3322.564143	1221.287535	1012.207225	-49115.446240	0.679951
436.000000	18	-68.854335	46.646016	-53.865169	30.233924	-53.926206	-17.197785	-47.425764	-13.867417	-12.088552	-10.309972	-8.334910	-6.722290	-5.224787	-3.866591	-2.424266	-1.401288	-1.057386	-0.639974	-19.334302	-22.686198	0.270091	-0.183522	-0.283163	-0.392241	-0.212622	-0.069041	0.355158	0.191552	0.320161	0.437191	0.108978	3981.662835	681.168151	49993.289454	2868.673330	-49997.181400	2732.942322	49382.136475	1368.391784	-49384.647344	2531.966439	1114.473035	3360.708465	1221.287535	1030.516500	-49115.446240	0.679951
437.000000	18	-69.826350	46.651357	-53.880428	30.260628	-53.941465	-17.462876	-47.685171	-14.004616	-12.237815	-10.460303	-8.420728	-6.808328	-5.288876	-3.888015	-2.456228	-1.413602	-1.074024	-0.648275	-19.536242	-22.922639	0.270091	-0.187756	-0.288184	-0.401997	-0.218454	-0.066501	0.355158	0.193218	0.321827	0.438027	0.113953	3981.662835	672.013514	49993.289454	2859.630833	-49997.181400	2752.777370	49382.136475	1380.597967	-49384.647344	2536.543758	1129.543864	3377.491967	1225.808783	1041.196910	-49115.446240	0.679951
438.000000	18	-70.778527	46.646016	-53.895688	30.260628	-53.941465	-17.678263	-47.914060	-14.141815	-12.387078	-10.567683	-8.528001	-6.883611	-5.331601	-3.930863	-2.466882	-1.446440	-1.086503	-0.656576	-19.788666	-23.316708	0.265892	-0.191144	-0.293205	-0.401184	-0.224286	-0.076663	0.354341	0.194884	0.326824	0.437191	0.113124	3980.155752	664.384650	49993.289454	2864.152081	-49997.181400	2775.663963	49382.136475	1408.061879	-49384.647344	2533.492212	1149.135941	3403.430106	1227.315866	1050.351547	-49115.446240	0.679951
439.000000	18	-71.750542	46.640675	-53.880428	30.271310	-53.941465	-17.860513	-48.188726	-14.381914	-12.536341	-10.696538	-8.613819	-6.958894	-5.417053	-3.962999	-2.530806	-1.454649	-1.103142	-0.660727	-20.041091	-23.474335	0.267991	-0.195378	-0.299063	-0.409314	-0.227619	-0.077510	0.354341	0.199048	0.329322	0.438027	0.114783	3981.662835	656.755785	49993.289454	2865.659164	-49997.181400	2804.653648	49382.136475	1424.845381	-49384.647344	2535.017985	1164.206770	3424.790926	1225.808783	1070.186594	-49115.446240	0.679951
440.000000	18	-72.742393	46.646016	-53.895688	30.287332	-53.956725	-18.042763	-48.425245	-14.553412	-12.621634	-10.846869	-8.710364	-7.055686	-5.438416	-4.005847	-2.509498	-1.466963	-1.128100	-0.664877	-20.394486	-23.684505	0.270091	-0.201306	-0.305757	-0.411753	-0.232618	-0.076663	0.355158	0.204045	0.330988	0.450575	0.113124	3984.677000	644.549602	49993.289454	2865.659164	-49997.181400	2827.540241	49382.136475	1447.731974	-49384.647344	2535.017985	1176.263432	3450.729065	1224.301700	1088.495869	-49115.446240	0.679951
441.000000	18	-73.694571	46.646016	-53.895688	30.298013	-53.941465	-18.274718	-48.677023	-14.759211	-12.813544	-10.932772	-8.817637	-7.141724	-5.513187	-4.037983	-2.573422	-1.487487	-1.140579	-0.664877	-20.571183	-23.947218	0.270091	-0.205541	-0.313288	-0.424761	-0.235951	-0.077510	0.355158	0.206544	0.335152	0.453085	0.114783	3983.169917	638.446511	49993.289454	2865.659164	-49997.181400	2851.952607	49382.136475	1466.041248	-49384.647344	2538.069530	1192.841344	3478.192977	1228.822949	1100.702052	-49115.446240	0.679951
442.000000	18	-74.666585	46.651357	-53.910947	30.319376	-53.926206	-18.456968	-48.936430	-14.930710	-12.941484	-11.104579	-8.914182	-7.217007	-5.598638	-4.059407	-2.594730	-1.503906	-1.132260	-0.681479	-20.672153	-24.236201	0.270091	-0.210622	-0.317473	-0.423135	-0.238450	-0.086826	0.355158	0.208209	0.337651	0.451411	0.122245	3980.155752	630.817646	49993.289454	2858.123750	-49997.181400	2868.736109	49382.136475	1478.247431	-49384.647344	2536.543758	1203.390924	3501.079570	1231.837115	1117.485554	-49115.446240	0.679951
443.000000	18	-75.598926	46.662038	-53.926206	30.340739	-53.941465	-18.722059	-49.172948	-15.033609	-13.112070	-11.169007	-9.010727	-7.292290	-5.641364	-4.134391	-2.626692	-1.503906	-1.148898	-0.689780	-21.050790	-24.446371	0.265892	-0.213163	-0.325841	-0.432891	-0.243449	-0.085979	0.356792	0.211541	0.343481	0.453085	0.123074	3984.677000	621.663009	49993.289454	2862.644998	-49997.181400	2900.777339	49382.136475	1505.711343	-49384.647344	2535.017985	1225.997167	3522.440390	1225.808783	1132.743283	-49115.446240	0.679951
444.000000	18	-76.570940	46.651357	-53.880428	30.340739	-53.926206	-18.904309	-49.439985	-15.205108	-13.240010	-11.319338	-9.118000	-7.367573	-5.705453	-4.166527	-2.679962	-1.520325	-1.157218	-0.681479	-21.177002	-24.735355	0.265892	-0.215704	-0.330862	-0.440208	-0.250114	-0.086826	0.355158	0.219869	0.341815	0.451411	0.120587	3981.662835	615.559917	49993.289454	2862.644998	-49997.181400	2917.560841	49382.136475	1522.494845	-49384.647344	2539.595303	1239.560912	3549.904302	1231.837115	1144.949466	-49115.446240	0.679951
445.000000	18	-77.582629	46.662038	-53.895688	30.362102	-53.926206	-19.103127	-49.691763	-15.342307	-13.410596	-11.491145	-9.225273	-7.453611	-5.780224	-4.220087	-2.658654	-1.536744	-1.169697	-0.698081	-21.328457	-24.971796	0.272191	-0.219938	-0.335883	-0.448339	-0.254280	-0.085979	0.354341	0.220702	0.348478	0.450575	0.120587	3980.155752	606.405280	49993.289454	2852.095418	-49997.181400	2937.395889	49382.136475	1537.752574	-49384.647344	2538.069530	1253.124658	3591.100170	1230.330032	1158.681422	-49115.446240	0.679951
446.000000	18	-78.614154	46.667379	-53.895688	30.367443	-53.926206	-19.301946	-49.951170	-15.513805	-13.538536	-11.620000	-9.332545	-7.539649	-5.812268	-4.262935	-2.722578	-1.549058	-1.178016	-0.710533	-21.505154	-25.234509	0.272191	-0.223326	-0.342577	-0.447526	-0.256779	-0.096989	0.356792	0.226532	0.348478	0.452248	0.128879	3968.099089	598.776416	49993.289454	2853.602501	-49997.181400	2966.385573	49382.136475	1560.639167	-49384.647344	2541.121076	1266.688404	3627.718719	1233.344197	1176.990696	-49115.446240	0.679951
447.000000	18	-79.606006	46.667379	-53.910947	30.372784	-53.941465	-19.567037	-50.187689	-15.719604	-13.687799	-11.748856	-9.407636	-7.604177	-5.897720	-4.305783	-2.754541	-1.561372	-1.186335	-0.714683	-21.757579	-25.549764	0.265892	-0.226713	-0.349272	-0.455656	-0.262612	-0.095295	0.354341	0.229031	0.356806	0.467305	0.130537	3962.070757	592.673324	49993.289454	2847.574170	-49997.181400	2989.272166	49382.136475	1574.371123	-49384.647344	2539.595303	1283.266315	3653.656858	1227.315866	1186.145333	-49115.446240	0.679951
448.000000	18	-80.597858	46.683401	-53.895688	30.383465	-53.910947	-19.798991	-50.431837	-15.891103	-13.794415	-11.813283	-9.504181	-7.679460	-5.961809	-4.370055	-2.775849	-1.573687	-1.194655	-0.731285	-22.010004	-25.681120	0.267991	-0.231794	-0.352619	-0.462160	-0.269277	-0.095295	0.355975	0.233195	0.357639	0.467305	0.129708	3956.042426	581.992914	49993.289454	2853.602501	-49997.181400	3010.632987	49382.136475	1594.206170	-49384.647344	2538.069530	1295.322978	3679.594997	1228.822949	1199.877289	-19926.201448	0.679951
